省份,时间,累计确诊,新增确诊,现有确诊,累计治愈,新增治愈,累计死亡,新增死亡,累计无症状,新增无症状
天津,2020-02-19,130,2,73,54,6,3,0,0,0
天津,2020-02-18,128,3,77,48,2,3,0,0,0
天津,2020-02-17,125,1,76,46,1,3,0,0,0
天津,2020-02-16,124,2,76,45,8,3,0,0,0
天津,2020-02-15,122,2,82,37,5,3,0,0,0
天津,2020-02-14,120,1,85,32,11,3,0,0,0
天津,2020-02-13,119,7,95,21,10,3,1,0,0
天津,2020-02-12,112,7,99,11,1,2,0,0,0
天津,2020-02-11,105,10,93,10,2,2,0,0,0
天津,2020-02-10,95,4,85,8,4,2,1,0,0
天津,2020-02-09,91,3,86,4,0,1,0,0,0
天津,2020-02-08,88,7,83,4,2,1,0,0,0
天津,2020-02-07,81,2,78,2,0,1,0,0,0
天津,2020-02-06,79,10,76,2,0,1,0,0,0
天津,2020-02-05,69,2,66,2,0,1,1,0,0
天津,2020-02-04,67,7,65,2,1,0,0,0,0
天津,2020-02-03,60,12,59,1,0,0,0,0,0
天津,2020-02-02,48,7,47,1,1,0,0,0,0
天津,2020-02-01,41,9,41,0,0,0,0,0,0
天津,2020-01-31,32,1,32,0,0,0,0,0,0
天津,2020-01-30,31,4,31,0,0,0,0,0,0
天津,2020-01-29,27,2,27,0,0,0,0,0,0
天津,2020-01-28,25,2,25,0,0,0,0,0,0
天津,2020-01-27,23,9,23,0,0,0,0,0,0
天津,2020-01-26,14,4,14,0,0,0,0,0,0
天津,2020-01-25,10,2,10,0,0,0,0,0,0
天津,2020-01-24,8,3,8,0,0,0,0,0,0
天津,2020-01-23,5,1,5,0,0,0,0,0,0
天津,2020-01-22,4,2,4,0,0,0,0,0,0
天津,2020-01-21,2,0,2,0,0,0,0,0,0
